osmid,y,x,highway,street_count,junction
340085945,43.4592148,-80.5203151,,3,
340085946,43.4581855,-80.5214183,,3,
340085947,43.4572879,-80.5198518,,3,
340085948,43.4630897,-80.5240853,,3,
340085965,43.462541,-80.5258926,,4,
340085983,43.4644531,-80.5362976,,3,
340086006,43.4642485,-80.5413494,traffic_signals,4,
340086008,43.4658367,-80.5452437,,4,
340086015,43.4686109,-80.5486792,,3,
340086020,43.4691986,-80.5518249,,3,
340086040,43.4704987,-80.558002,traffic_signals,4,
340086051,43.4759455,-80.5625614,,3,
340086081,43.4834683,-80.5651736,traffic_signals,4,
340086099,43.4897597,-80.5665364,traffic_signals,3,
340086121,43.4921935,-80.5671761,,3,
340086137,43.4924073,-80.5660673,,3,
340086184,43.4995633,-80.5685019,,3,
340086200,43.4967987,-80.5698615,,3,
340086212,43.4960025,-80.573504,,3,
340086250,43.4935559,-80.5793229,,3,
340086255,43.4933774,-80.5797778,,3,
340086265,43.4925169,-80.5817,,4,
340086272,43.4912199,-80.5816668,,3,
340086274,43.4910931,-80.5816756,,3,
340086280,43.4907354,-80.5815362,,4,
340086287,43.4901967,-80.5811962,,3,
340086291,43.4902401,-80.581072,,3,
340086311,43.4915805,-80.5797208,,3,
340086327,43.4916013,-80.5794808,,3,
340086361,43.4912385,-80.5865861,,3,
340086379,43.4955833,-80.5798175,,3,
340086415,43.4959798,-80.5788883,,3,
340086417,43.4967218,-80.5740367,,3,
340086435,43.4940977,-80.5759026,,3,
340086457,43.4926486,-80.5741756,,3,
340086476,43.4973474,-80.5731653,,3,
340086524,43.4913003,-80.5780743,,3,
340086527,43.4919859,-80.5784868,,3,
340086533,43.4927472,-80.5793234,,3,
340086540,43.4917774,-80.5783604,,3,
340086552,43.4922569,-80.5772518,,3,
340086570,43.4921264,-80.5773798,,3,
340086582,43.4922227,-80.5805018,,3,
340086590,43.4922031,-80.5807044,,3,
340086607,43.4926417,-80.5839542,,3,
340086609,43.492539,-80.5842364,,3,
340086626,43.4899447,-80.5917138,,3,
340086632,43.49064,-80.5918768,,3,
340086712,43.4887448,-80.5853453,,3,
340086723,43.4901311,-80.5867251,,3,
340086768,43.4893772,-80.5906301,turning_circle,1,
340086812,43.4926625,-80.5828742,,3,
340086908,43.4912568,-80.5828054,,3,
340086916,43.4911586,-80.5847214,,3,
340086952,43.4911782,-80.5838543,,3,
340086961,43.4924352,-80.5817592,,3,
340086963,43.4925754,-80.5829043,,4,
340086976,43.4944899,-80.5777674,,4,
340086978,43.4938908,-80.5787149,mini_roundabout,6,
340432679,43.5024265,-80.5311252,traffic_signals,4,
340432707,43.5097689,-80.5504024,,3,
340432752,43.4901584,-80.5655964,,3,
340432775,43.5011397,-80.5391159,,3,
340432875,43.4962723,-80.5318874,,3,
340432930,43.4961606,-80.5316608,,3,
340432964,43.4946586,-80.530575,,3,
340432971,43.4945478,-80.5305172,,3,
340433076,43.5122464,-80.522876,,4,
340433140,43.510013,-80.524484,,3,
340433162,43.5080027,-80.5382041,,3,
340433185,43.5137401,-80.5247768,,3,
340433201,43.5095132,-80.5422363,,4,
340433208,43.5128148,-80.532935,,3,
340433214,43.5080755,-80.5276356,,5,
340433218,43.5055141,-80.532077,,3,
340433279,43.5127451,-80.5268,,3,
340433281,43.5103536,-80.5335071,,3,
340433287,43.5113294,-80.5342077,,3,
340433294,43.5098911,-80.5384573,,3,
340433314,43.5097845,-80.5387796,,3,
340433334,43.5067306,-80.5341084,,3,
340433347,43.5102621,-80.537359,,3,
340433350,43.4986237,-80.5366462,,3,
340433354,43.4992936,-80.5347409,,3,
340433380,43.4994682,-80.5344864,,3,
340433383,43.4994849,-80.5345492,,3,
340433434,43.5031265,-80.556669,,3,
340433505,43.5008713,-80.552942,traffic_signals,4,
340433508,43.5023165,-80.5548608,,3,
340433541,43.4885486,-80.5231462,,3,
340433548,43.4889107,-80.5228871,turning_circle,3,
340433787,43.4603431,-80.5228244,,4,
340433834,43.4475039,-80.4964128,,3,
340433857,43.4477061,-80.4890597,,4,
340442596,43.458737,-80.5381841,,3,
341300530,43.4986868,-80.5041305,traffic_signals,4,
342187400,43.4464351,-80.5714081,,3,
342187411,43.4461195,-80.5712097,,3,
343601033,43.431038,-80.5264492,,3,
344967216,43.4399206,-80.5196954,,3,
344967237,43.4415799,-80.5178956,,3,
344967249,43.4417525,-80.5179771,,3,
344967255,43.4430454,-80.5194352,,3,
344967258,43.4416372,-80.5177308,,3,
344967265,43.4417078,-80.5177122,,3,
344967276,43.442301,-80.518621,,3,
344967278,43.4414051,-80.5211976,,3,
344967313,43.4435689,-80.5179753,,3,
344967316,43.4414694,-80.5156787,,3,
344967326,43.4404361,-80.5085493,,4,
344967328,43.44067,-80.5080572,,3,
344967365,43.4423203,-80.5066058,,3,
344967379,43.4410456,-80.5093018,,4,
344967393,43.4421584,-80.5106221,,3,
344967396,43.4429596,-80.5073453,,3,
344967413,43.441697,-80.5100636,,3,
344967416,43.4435963,-80.5080829,,3,
344967438,43.4423406,-80.5108275,,3,
344967441,43.4416624,-80.5113909,,3,
344967444,43.4406387,-80.510183,,3,
344967534,43.4484401,-80.50808,,3,
344967583,43.45323,-80.5132133,,3,
345084660,43.4542421,-80.514362,,3,
345084663,43.4543564,-80.5144911,,3,
345084666,43.4535898,-80.5165972,,3,
345084675,43.4530518,-80.5160083,,3,
345084677,43.4538288,-80.5138899,,4,
345084681,43.4530699,-80.509845,,3,
345084713,43.4450285,-80.5227973,traffic_signals,3,
345084737,43.4487048,-80.5103032,,3,
345084775,43.4428989,-80.503884,,3,
345085110,43.4407956,-80.5130191,,3,
345085125,43.4392368,-80.5153655,,3,
345085139,43.4389594,-80.5160022,,3,
350749107,43.4659106,-80.5772254,,3,
350749265,43.4662085,-80.5790989,,3,
350749484,43.4681728,-80.5768684,,3,
350749542,43.4692456,-80.5774991,,1,
350749844,43.4712793,-80.5786901,,1,
350749909,43.4718926,-80.5789059,,3,
350750042,43.4721987,-80.5774359,,3,
350750095,43.4729182,-80.5767023,,3,
350750113,43.4733355,-80.5770283,,3,
350750133,43.4718976,-80.5847623,,3,
350750362,43.4674867,-80.5827724,,3,
355186545,43.4493413,-80.4895587,,3,
363709174,43.4678806,-80.4896323,,3,
363709175,43.4678047,-80.491928,,3,
363709428,43.4670971,-80.4896369,,3,
363709429,43.4670418,-80.491456,,3,
363711084,43.4663163,-80.4896847,,3,
363711339,43.4712025,-80.4897614,,3,
363714030,43.4667466,-80.4885404,,3,
363714039,43.4650964,-80.4885896,,3,
363716669,43.4712614,-80.4869217,,4,
363716843,43.4685057,-80.4842973,,3,
363717148,43.4684829,-80.486842,,3,
363717360,43.4712636,-80.4856454,,3,
363719039,43.4667732,-80.4862836,,4,
363719043,43.4655547,-80.486958,crossing,4,
363720368,43.466126,-80.4853481,,3,
363728132,43.4612212,-80.4861532,,3,
363730874,43.4625062,-80.4850821,,4,
363730875,43.4628786,-80.4839737,,3,
363731229,43.4636944,-80.485804,,4,
365419493,43.4918671,-80.4923618,,3,
367782876,43.4834952,-80.5077962,traffic_signals,4,
367783031,43.4821932,-80.5059708,,4,
367783035,43.4795157,-80.5075833,stop,4,
369887818,43.4717351,-80.5073719,traffic_signals,4,
369887847,43.4689964,-80.505873,,4,
369888138,43.4595622,-80.5124382,,3,
369888510,43.4641133,-80.503342,,3,
370049611,43.4923262,-80.490749,,4,
370119044,43.4926252,-80.4975053,,3,
370124653,43.4977593,-80.4918176,,3,
370134201,43.495713,-80.4956377,,3,
370145967,43.5115594,-80.5215129,traffic_signals,4,
370474983,43.4794882,-80.5160502,traffic_signals,4,
370475011,43.4844121,-80.5194474,,3,
370954998,43.4962975,-80.501501,traffic_signals,4,
370955613,43.4938162,-80.4950711,,1,
371631277,43.4892587,-80.4878078,,3,
371633396,43.488658,-80.4856597,,3,
371635685,43.4883005,-80.484759,,3,
371641786,43.487514,-80.4896612,,3,
371641801,43.4874155,-80.4894644,,3,
373466241,43.4893587,-80.4838923,,3,
373466257,43.4895447,-80.4850061,,3,
373466965,43.4897164,-80.4881638,,3,
373467067,43.4895232,-80.4883883,,3,
373467069,43.4895326,-80.4885632,,3,
373467084,43.4908008,-80.4910649,,3,
373467780,43.4910698,-80.4908095,,3,
373468702,43.481126,-80.4799568,,3,
373473646,43.4810376,-80.4776403,,4,
376045510,43.4571866,-80.4821034,,3,
376116109,43.4578339,-80.4801128,,3,
376116378,43.4591116,-80.480917,,3,
376117044,43.4594692,-80.4798236,,3,
376117786,43.4598393,-80.4787122,,3,
376117839,43.4601983,-80.477616,,3,
376119030,43.4605028,-80.4765207,,3,
376119854,43.4564665,-80.4819069,,3,
379838032,43.4841218,-80.4844423,,3,
380044878,43.4803252,-80.5142807,,3,
380044976,43.4762776,-80.5136382,,4,
380045138,43.4762133,-80.5092265,,4,
380045146,43.4763893,-80.5125964,,3,
380045222,43.4812577,-80.5122979,,3,
380045236,43.481624,-80.5116647,traffic_signals,3,
380045853,43.4851368,-80.5082369,,3,
380046890,43.4857713,-80.5095625,,3,
380046950,43.4842059,-80.5074307,,3,
380059648,43.4625215,-80.5009696,,3,
380059947,43.4631418,-80.4992765,,3,
380059958,43.461766,-80.4977973,,4,
380060112,43.4651721,-80.4986565,,4,
380060129,43.4658661,-80.5038079,,3,
380060187,43.4637372,-80.5027194,,4,
380060469,43.4640646,-80.50182,,3,
380060486,43.4644721,-80.5007259,,4,
380063483,43.4648635,-80.4995878,,4,
380063488,43.4657889,-80.4976733,,3,
387553807,43.4624505,-80.4959106,,4,
387944278,43.4617959,-80.4951808,,3,
387944279,43.4605412,-80.4924607,,3,
388003147,43.4277056,-80.5411202,,1,
388003153,43.428471,-80.5443647,,3,
388003198,43.4384866,-80.5430883,,4,
388003202,43.4372244,-80.5475598,,3,
388003259,43.4384466,-80.5292286,,3,
388003260,43.438289,-80.5293504,,1,
388003281,43.4369104,-80.5231961,,3,
388003282,43.4371309,-80.5232419,,3,
388003287,43.4380439,-80.5246035,,1,
388003299,43.4395621,-80.5278329,,3,
388003306,43.4379627,-80.5315314,,3,
388003353,43.4375981,-80.5372674,,3,
388003366,43.4373586,-80.5397806,,1,
388003377,43.4377954,-80.5415658,,3,
388003383,43.4358421,-80.5227077,,3,
388003387,43.4361482,-80.5228186,,3,
388003388,43.4357491,-80.5228768,,3,
388003392,43.4359159,-80.5228571,,3,
388003403,43.4367274,-80.5255887,,1,
388003420,43.4378357,-80.5309082,,3,
388003428,43.437111,-80.5323379,,3,
388003440,43.436631,-80.5347353,,3,
388003451,43.4369469,-80.5374719,,3,
388003459,43.4366337,-80.53774,,3,
388003485,43.4379233,-80.54176,,3,
389004026,43.4892993,-80.5469305,,3,
389004029,43.4877954,-80.5501669,,3,
389004035,43.4864558,-80.5506714,,3,
389004081,43.4842405,-80.5487656,,3,
389004094,43.4910801,-80.5441537,,3,
389827543,43.5006485,-80.5013085,,3,
389839625,43.4951959,-80.4930041,,3,
389839795,43.4947327,-80.4937633,,3,
389839807,43.4946083,-80.4939669,,3,
389839811,43.4950567,-80.4932321,,3,
389868884,43.4887215,-80.4954313,,3,
389871336,43.4887602,-80.4982863,,3,
389871440,43.4890811,-80.4981253,,3,
389872020,43.4888906,-80.4970586,,3,
389872504,43.489737,-80.4979673,,3,
389873436,43.4900013,-80.4991068,,3,
389874225,43.4895464,-80.5001243,,3,
389876535,43.4891766,-80.4998818,,3,
389880437,43.4899429,-80.500475,,3,
389883025,43.491225,-80.4959865,,3,
389883111,43.4907035,-80.4990963,,4,
389902899,43.4368409,-80.5334471,,4,
389902901,43.4371934,-80.5339804,,4,
389902909,43.4378602,-80.5348419,,4,
389902926,43.4403902,-80.5500738,,3,
389903004,43.4455495,-80.5567114,,3,
389903016,43.4475582,-80.5574192,,3,
389903019,43.4480143,-80.557667,,3,
389903021,43.4482582,-80.5584068,,3,
389903023,43.4479419,-80.5574499,,4,
389903045,43.4485985,-80.5518133,,3,
389921717,43.4907534,-80.5021114,,3,
389921720,43.4906514,-80.5027364,,3,
389963575,43.4921595,-80.5051415,,3,
389978589,43.4913841,-80.5037488,,3,
389978664,43.4916269,-80.5025386,,3,
389981179,43.4929541,-80.5052716,,3,
389981524,43.4947098,-80.5100254,,3,
389984485,43.4917538,-80.508328,,3,
389984491,43.4924768,-80.5100689,,3,
389985806,43.4926064,-80.5083491,,3,
389985817,43.4913559,-80.5087272,turning_loop,3,
389986320,43.4933178,-80.5078275,,3,
389986972,43.4942476,-80.5094871,,3,
389989829,43.4894678,-80.4960455,,3,
389989851,43.4897064,-80.4966226,,3,
390099245,43.5178123,-80.5002122,,3,
390099252,43.5169446,-80.4965409,,5,
390099260,43.5164058,-80.4943388,,3,
390099261,43.5165754,-80.4941841,,3,
390099286,43.5160135,-80.4857392,,3,
390099291,43.5168726,-80.4835549,,3,
390111720,43.467399,-80.5353088,,3,
390111721,43.4674813,-80.5351287,,3,
390111756,43.4627881,-80.5238304,,3,
390120136,43.4637046,-80.5964261,,3,
390120146,43.4648038,-80.5984333,,4,
390120147,43.4648755,-80.5982421,,3,
390120167,43.467498,-80.5999745,,3,
390120169,43.4680417,-80.6004345,,3,
390120175,43.4715044,-80.6041607,,1,
390120178,43.4733681,-80.6061651,,3,
390120182,43.4674801,-80.6012469,,3,
390120186,43.4679879,-80.6021968,,3,
390120187,43.4678818,-80.602521,,3,
390120218,43.4652399,-80.6017487,,4,
390120227,43.4638779,-80.6005838,,3,
390120266,43.4619006,-80.5962588,,3,
390120292,43.4657537,-80.6016472,,3,
390120307,43.4640549,-80.600551,,3,
390120329,43.4661292,-80.5994999,,3,
390120334,43.4663425,-80.599009,,3,
390120347,43.4669603,-80.6003886,,3,
390120363,43.4627799,-80.5911685,,3,
390608925,43.4611512,-80.4971055,,3,
390961787,43.4367275,-80.5230209,,3,
390961812,43.4363765,-80.5187187,,4,
390961819,43.4373725,-80.5147633,,3,
390961834,43.4392425,-80.5121611,,3,
390961845,43.4461032,-80.4995685,,4,
390961855,43.4453952,-80.5009908,,3,
390961873,43.444748,-80.499944,,1,
390961897,43.4453312,-80.4994693,,5,
390961929,43.4457589,-80.4956904,,3,
390961955,43.4431872,-80.5042012,,3,
404788742,43.4666624,-80.5374308,,1,
404788743,43.4665074,-80.537282,,1,
404788747,43.4661231,-80.5372925,,1,
404788778,43.4665011,-80.5353151,,3,
404788785,43.4667871,-80.5360667,,3,
404788790,43.4668898,-80.5356987,,3,
404788791,43.4675409,-80.5353009,,3,
404788897,43.4654843,-80.5264351,,3,
406666476,43.4679491,-80.5380229,,3,
406666478,43.4666218,-80.5387006,,3,
406666483,43.468021,-80.5375734,,3,
408435643,43.4613904,-80.5090169,,4,
408435644,43.4604739,-80.5113724,crossing,4,
408435645,43.4627835,-80.512266,,4,
408435646,43.4609485,-80.5102267,,3,
408435647,43.4621107,-80.5071368,stop,4,
408435656,43.4543615,-80.5299307,,3,
408435669,43.4540663,-80.5300102,,3,
408435672,43.4533343,-80.5295259,,3,
411648955,43.4720433,-80.4869611,,3,
411648963,43.4576893,-80.4931454,,4,
411665276,43.4643831,-80.4804227,,3,
411665282,43.464392,-80.4797067,,3,
411929139,43.4608778,-80.4978757,,3,
411929140,43.4583482,-80.4987646,,3,
411932233,43.4592738,-80.4960769,,3,
411932239,43.458941,-80.4970623,,4,
412684137,43.4713853,-80.4934526,,3,
412684141,43.4716793,-80.493264,,3,
412684145,43.4718097,-80.4928928,,3,
412684147,43.4719274,-80.492454,,3,
412684151,43.4722288,-80.4920135,,3,
412684154,43.4722475,-80.4916676,,3,
412684161,43.4723336,-80.4909513,,3,
412684165,43.4725217,-80.4904867,,4,
412684187,43.4728514,-80.4877265,,3,
412684194,43.4729424,-80.486974,turning_circle,3,
412684235,43.4726916,-80.4937208,,3,
412684239,43.4727285,-80.494086,,3,
412684248,43.4727643,-80.494848,,4,
412684256,43.4721409,-80.4950553,,5,
412684273,43.47084,-80.4949733,,5,
412684277,43.4706749,-80.4953494,,3,
412684284,43.4703707,-80.4958623,,3,
412684295,43.4699223,-80.495108,,3,
412684299,43.4658901,-80.4932711,,3,
412684300,43.4682015,-80.4934307,,3,
412684301,43.4684839,-80.4856044,,3,
412684304,43.4712647,-80.4855362,,3,
412684305,43.4684558,-80.4885802,,4,
412684309,43.4711597,-80.4886524,,4,
412684310,43.4708891,-80.4896926,,4,
412689855,43.472409,-80.5012892,traffic_signals,4,
412689860,43.4745975,-80.5098204,,3,
412689876,43.4801712,-80.5502689,,3,
412689888,43.4979998,-80.5432704,,3,
412689889,43.46848,-80.4863059,,3,
412689890,43.4662672,-80.4909976,,4,
412689895,43.4474325,-80.5140958,traffic_signals,4,
412689897,43.4551907,-80.5192194,,5,
412689899,43.4548462,-80.5201595,,4,
412689905,43.4907294,-80.5873761,,4,
412689907,43.4948667,-80.5764622,mini_roundabout,4,
412689912,43.5111936,-80.5311577,,4,
412689918,43.4583755,-80.4764826,,4,
412689919,43.4533641,-80.5180461,,4,
412859588,43.4539529,-80.4899788,,3,
412859589,43.4526751,-80.4868518,,4,
413734300,43.4536798,-80.4817955,traffic_signals,5,
414478048,43.4546241,-80.4800528,,3,
414872744,43.4714409,-80.5007611,,4,
416184775,43.5133623,-80.5166409,,3,
416184821,43.5158456,-80.5137511,,3,
416184875,43.5161413,-80.5132516,,3,
416184884,43.4559237,-80.4887012,,3,
416185037,43.4398084,-80.5484978,,3,
416185160,43.5118863,-80.4984537,,3,
416185189,43.4737652,-80.5133986,crossing,3,
416185211,43.509435,-80.4596681,,3,
416185233,43.4741046,-80.5736188,,3,
416185691,43.4579911,-80.5736638,,3,
416185703,43.4721906,-80.5888534,,3,
416185878,43.4721573,-80.5712985,,3,
416186126,43.4981393,-80.5282579,,3,
416186256,43.4994521,-80.5137777,,3,
416186333,43.5021235,-80.5012961,,4,
416186407,43.4725985,-80.5896684,,1,
416186844,43.4460209,-80.4938478,,1,
416186864,43.4730723,-80.551187,,3,
416186893,43.5396876,-80.5071382,,1,
416186990,43.4843912,-80.5125008,,3,
416188400,43.5039516,-80.5015509,,3,
416188445,43.5033876,-80.5141568,,3,
416188585,43.5002241,-80.5118381,,3,
416188640,43.4633059,-80.4742098,,1,
416188720,43.4806948,-80.6079344,,3,
416188743,43.4729793,-80.5884565,,4,
416189173,43.4392125,-80.5479002,,3,
416189764,43.4775666,-80.4885877,,3,
416190080,43.4777968,-80.4667533,,4,
416190372,43.4535095,-80.4838248,,3,
416190399,43.4290634,-80.5496322,,3,
416190905,43.4897099,-80.4781721,,4,
416191805,43.4568537,-80.4999359,,4,
416192626,43.5114932,-80.5434933,,3,
416192731,43.4763108,-80.593073,,3,
416193531,43.4808977,-80.5027443,,3,
416193656,43.4941752,-80.5034283,turning_circle,3,
416193697,43.4997836,-80.5264247,,3,
416194129,43.5031251,-80.5587468,,3,
416194314,43.4828087,-80.4638399,,4,
416194619,43.461253,-80.526726,,1,
416194693,43.4811689,-80.4627408,turning_circle,1,
416194745,43.5412175,-80.5048606,,4,
416194831,43.5153943,-80.5440701,,3,
416194867,43.4635746,-80.5582488,,3,
416194897,43.4914067,-80.59151,,3,
416195163,43.5133061,-80.5440579,,3,
416195440,43.4674493,-80.5975849,,3,
416195632,43.4748169,-80.5462941,traffic_signals,4,
416196007,43.4693878,-80.5832489,,3,
416196187,43.4710544,-80.5714055,,3,
416196258,43.4558047,-80.5094639,,1,
416196853,43.4811609,-80.4650288,turning_circle,1,
416197752,43.5044673,-80.4640668,,1,
416197859,43.4854087,-80.5114389,,3,
416198798,43.4740661,-80.5740502,,3,
416198958,43.4865777,-80.5725575,,3,
416199127,43.4692842,-80.5538304,turning_circle,1,
416199238,43.483609,-80.5041302,,4,
416199440,43.5000659,-80.5106395,,3,
416199555,43.5105284,-80.4567016,,3,
416199790,43.4577343,-80.4945184,,1,
416200007,43.5003074,-80.5039828,,3,
416200526,43.4697085,-80.5811153,,3,
416200839,43.4788446,-80.5015869,,3,
416201080,43.5045638,-80.5000289,,3,
416201230,43.4701706,-80.5757437,,3,
416201383,43.5154782,-80.5447871,,3,
416201533,43.4694006,-80.5047894,,3,
416201858,43.4472964,-80.5245979,,3,
416201956,43.5421893,-80.5047041,,4,
416201966,43.459539,-80.4839917,,3,
416202846,43.4821675,-80.4656859,,3,
416203457,43.5009823,-80.5101621,,4,
416203492,43.4706241,-80.5839822,,3,
416203597,43.5398013,-80.5084617,,3,
416203684,43.4700504,-80.5760571,,3,
416203881,43.5096726,-80.5085405,,3,
416204106,43.4761844,-80.5934825,,3,
416204116,43.4746769,-80.5154842,,3,
416204338,43.454686,-80.4834534,,3,
416204578,43.4686859,-80.4820127,,4,
416205316,43.5145139,-80.5445716,,1,
416205375,43.4981497,-80.5292113,,3,
416205618,43.4979683,-80.5291904,,3,
416205916,43.5414929,-80.4917628,,3,
416206069,43.4807945,-80.4736368,,1,
416206811,43.4784117,-80.501186,,3,
416207114,43.4699422,-80.6002867,,3,
416207262,43.4504895,-80.5033394,,3,
416208011,43.4723042,-80.4825698,,3,
416208501,43.5161531,-80.5446707,,3,
416208547,43.5023972,-80.5608346,,3,
416208757,43.4547374,-80.5821144,,3,
416208856,43.4516363,-80.4830568,,3,
416208895,43.4885202,-80.577849,,3,
416208981,43.4729417,-80.5140978,,3,
416209005,43.472224,-80.564569,,3,
416209146,43.4792564,-80.5035846,,3,
416209214,43.5406382,-80.5083311,,3,
416209315,43.4981031,-80.524869,stop,4,
416209924,43.5128709,-80.5172046,,3,
416209967,43.4833465,-80.4662452,,3,
416210018,43.4696192,-80.6011312,,3,
416210309,43.5024559,-80.5100692,,3,
416210455,43.4689605,-80.5833658,,3,
416210474,43.4681688,-80.4835384,,4,
416210559,43.4931436,-80.5043349,,3,
416210999,43.4783196,-80.4918472,,3,
416211209,43.44274,-80.56057,,3,
416211400,43.4948709,-80.503924,,3,
416212520,43.4996799,-80.5119439,,3,
416212527,43.5416782,-80.499002,,3,
416212709,43.4995222,-80.5096761,,3,
416213563,43.478649,-80.5030404,,3,
416213637,43.4806275,-80.5020843,,3,
416214102,43.4769356,-80.5049661,,3,
416214131,43.4965056,-80.4752502,,3,
416214406,43.4690947,-80.4808347,,4,
416214801,43.5045828,-80.4637441,,3,
416215057,43.5091422,-80.5098927,,3,
416215161,43.4901025,-80.5699352,,3,
416215844,43.5394324,-80.5085142,,1,
416215895,43.5017563,-80.5146701,,3,
416216021,43.494807,-80.4769437,,3,
416216155,43.4869059,-80.5803024,,3,
416216202,43.5431466,-80.4930359,,3,
416216500,43.4848723,-80.4637207,,1,
